Customer ID,Age,City,Zip Code,Latitude,Longitude,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
9500-IWPXQ,52,West Sacramento,95691,38.627951,-121.593287,3,Offer B,40.48,20,Yes,Yes,0,0,2469.28,7289.83
9500-LTVBP,63,Rancho Palos Verdes,90275,33.753146,-118.367459,0,Offer C,13.14,6,No,Yes,0,0,459.9,3295.8
9500-WBGRP,19,Danville,94526,37.815459,-121.977203,0,Offer A,42.49,,,,0,0,2931.81,4200.66
9501-UKKNL,43,Diamond Bar,91765,33.992416,-117.807874,0,None,,7,Yes,Yes,0,0,0,3005.8
9503-XJUME,23,Bolinas,94924,37.943087,-122.72379,0,None,22.65,,,,0,0,1177.8,2106.2
9504-DSHWM,53,Litchfield,96117,40.507272,-120.338228,0,None,33.14,17,No,No,0,130,662.8,1984
9504-YAZWB,28,Mountain Center,92561,33.638645,-116.55783,0,None,28.46,,,,0,0,1508.38,2556.83
9505-SQFSW,59,Tehachapi,93561,35.073777,-118.652112,6,Offer E,,53,Yes,Yes,0,0,0,92.5
9506-UXUSK,53,San Jose,95116,37.350284,-121.852855,0,Offer D,39.17,10,No,No,0,150,509.21,1590.96
9507-EXLTT,30,Seaside,93955,36.625114,-121.823565,2,Offer E,23.63,52,No,Yes,0,0,23.63,102.98
9507-HSMMZ,48,Thousand Oaks,91362,34.191842,-118.822796,0,Offer B,27.3,,,,0,0,1474.2,2623.85
9508-ILZDG,79,Dillon Beach,94929,38.24458,-122.956268,0,None,14.23,13,No,Yes,0,0,483.82,3674.07
9509-MPYOD,34,Newcastle,95658,38.883224,-121.15918,0,Offer C,35.5,,,,0,0,1242.5,1942.95
9512-PHSMG,27,Merced,95340,37.255637,-120.493537,2,None,10.42,,,,0,0,104.2,356.95
9512-UIBFX,52,West Covina,91791,34.061634,-117.893169,6,None,1.51,28,Yes,Yes,10.17,0,27.18,1796.96
9513-DXHDA,58,Auburn,95603,38.912881,-121.082766,0,None,49.25,4,Yes,Yes,0,0,1329.75,3542.3
9514-JDSKI,77,El Monte,91732,34.074492,-118.01462,1,Offer E,,12,No,Yes,0,0,0,40.2
9518-IMLHK,48,Sacramento,95820,38.53508,-121.444144,0,None,41.23,27,No,Yes,0,0,1278.13,3434.38
9518-RWHZL,39,Penryn,95663,38.859093,-121.182872,0,None,28.13,18,Yes,Yes,0,0,1800.32,8054.52
9518-XXBXE,80,Patterson,95363,37.410236,-121.320337,7,None,25.13,30,No,Yes,0,0,251.3,971.75
9522-BNTHX,72,Caliente,93518,35.358953,-118.527064,0,None,,28,No,Yes,0,0,0,1765.95
9522-ZSINC,34,Santa Rosa,95409,38.468893,-122.580539,0,Offer D,7.33,,,,0,0,95.29,349.09
9524-EGPJC,33,Walnut Creek,94595,37.862128,-122.075197,0,None,34.21,19,Yes,Yes,48.26,0,615.78,2180.27
9526-BIHHD,30,San Jose,95127,37.375156,-121.795867,0,Offer E,,69,No,Yes,0,0,0,29.7
9526-JAWYF,49,San Diego,92126,32.886925,-117.152162,0,Offer C,6.24,25,No,Yes,0,0,162.24,2497.54
9529-OFXHY,20,Elk Creek,95939,39.53222,-122.594879,0,None,13.8,59,No,Yes,0,0,207,1449.2
9530-EHPOH,60,San Diego,92109,32.787836,-117.232376,0,Offer D,15.03,13,No,Yes,0,0,165.33,773.33
9530-GRMJG,63,Whittier,90601,34.007353,-118.033683,4,None,38.83,24,Yes,Yes,0,0,2718.1,8697.8
9531-NSBMR,44,Mendocino,95460,39.305545,-123.743697,0,None,49.85,,,,0,0,1794.6,2474.4
9534-NSXEM,28,Watsonville,95076,36.931654,-121.752383,0,Offer C,31.53,,,,0,0,819.78,1415.28
9537-JALFH,49,Imperial,92251,32.858595,-115.662709,10,Offer A,28.19,,,,0,0,1945.11,3301.81
9537-VHDTA,42,Corona,92879,33.893823,-117.531446,0,None,2.98,26,No,Yes,0,0,2.98,54.18
9540-JYROE,30,Bonita,91902,32.67117,-117.00232,0,None,13.04,85,No,No,0,10,104.32,665.67
9541-PWTWO,32,Willow Creek,95573,40.949012,-123.655847,0,Offer B,38.71,21,Yes,Yes,0,0,2012.92,6246.87
9541-ZPSEA,25,San Andreas,95249,38.196497,-120.61689,8,Offer A,24.08,41,No,Yes,0,0,1637.44,7012.59
9544-PYPSJ,67,El Cajon,92020,32.79697,-116.969082,1,None,45.76,12,No,No,0,150,2837.12,9006.47
9546-CQJSU,50,Soda Springs,95728,39.279068,-120.414275,0,None,39.62,7,No,Yes,0,0,79.24,272.84
9546-KDTRB,62,Pasadena,91106,34.139402,-118.128658,0,None,11.86,,,,1.65,0,225.34,689.54
9547-ITEFG,32,San Diego,92105,32.741859,-117.090353,8,Offer E,23.42,30,Yes,Yes,0,0,210.78,1108.53
9548-LERKT,32,Willows,95988,39.493991,-122.286363,4,None,27.38,,,,16.56,0,657.12,1123.71
9548-LIGTA,26,Tustin,92780,33.735802,-117.818805,2,None,20.34,51,Yes,No,0,0,1240.74,5988.39
9548-ZMVTX,31,Visalia,93292,36.37559,-119.211689,7,Offer A,8.51,24,No,Yes,0,0,612.72,7178.57
9552-TGUZV,57,Upland,91784,34.141146,-117.655583,8,Offer E,20.67,18,No,Yes,0,0,165.36,823.46
9553-DLCLU,30,Stockton,95204,37.974498,-121.319568,0,None,37.03,52,Yes,Yes,0,0,481.39,1643.14
9554-DFKIC,50,Villa Park,92861,33.817473,-117.810462,6,None,12.49,19,No,Yes,0,0,374.7,1963.4
9555-SAHUZ,30,Kernville,93238,35.852892,-118.397782,5,None,46.27,30,No,Yes,0,0,1758.26,3834.31
9558-IHEZX,57,Litchfield,96117,40.507272,-120.338228,0,Offer A,2.93,10,Yes,Yes,0,0,208.03,7491.28
9560-ARGQJ,40,Quincy,95971,39.971228,-121.041166,0,None,12.92,12,No,No,0,0,206.72,1518.87
9560-BBZXK,61,Whittier,90605,33.960891,-118.032222,0,Offer C,,27,No,Yes,0,0,0,1126.35
9564-KCLHR,58,San Diego,92109,32.787836,-117.232376,0,None,6.44,4,No,Yes,0,0,6.44,57.69
9565-AXSMR,19,Greenfield,93927,36.248708,-121.386617,10,None,40.76,,,,0,0,2119.52,3174.27
9565-DJPIB,64,Vallejo,94590,38.104705,-122.247387,0,Offer E,36.76,20,No,Yes,0,0,147.04,512.69
9565-FLVCG,40,Lamont,93241,35.245035,-118.905553,10,Offer B,17.43,30,Yes,Yes,23.61,0,1132.95,5568.49
9565-JSNFM,39,Meadow Valley,95956,39.937017,-121.058043,0,None,33.71,17,No,Yes,0,0,1280.98,3878.58
9570-KYEUA,38,Casmalia,93429,34.866032,-120.536546,0,Offer B,36.54,14,Yes,Yes,0,0,2338.56,8888.01
9571-EDEBV,60,San Diego,92119,32.802959,-117.027095,8,None,34.72,10,Yes,Yes,0,0,2465.12,9427.97
9572-MTILT,47,Fullerton,92833,33.877639,-117.961212,7,None,49.31,21,No,No,0,40,2909.29,9202.19
9572-WUKSB,22,South Pasadena,91030,34.110444,-118.156957,5,None,,41,No,Yes,0,0,0,92.25
9574-BOSMD,50,Arvin,93203,35.116307,-118.817644,10,None,19.09,,,,9.34,0,1298.12,2908.98
9574-RKJIF,52,Trabuco Canyon,92679,33.631119,-117.567346,1,Offer C,28.85,6,No,No,0,80,865.5,3784.2
9575-IWCAZ,37,Valencia,91354,34.457005,-118.573726,4,None,47.29,,,,0,0,283.74,454.74
9576-ANLXO,30,Earlimart,93219,35.858054,-119.305858,0,None,26.26,30,No,Yes,0,0,78.78,301.08
9576-SYUHJ,29,Long Beach,90815,33.797638,-118.11662,0,Offer C,12.69,69,No,No,17.5,50,469.53,3871.28
9577-WJVCQ,24,West Covina,91790,34.066964,-117.937007,0,None,5.3,59,No,Yes,0,0,360.4,4048.15
9578-FOMUK,53,Santa Clara,95054,37.393554,-121.965114,0,None,32.54,,,,12.8,0,488.1,799.45
9578-VRMNM,48,Summerland,93067,34.420998,-119.60137,0,None,47.45,30,Yes,Yes,0,0,759.2,1802.55
9581-GVBXT,59,Santa Maria,93455,34.818227,-120.418784,0,Offer B,,19,No,Yes,0,0,0,1980.3
9584-EXCDZ,53,San Francisco,94103,37.773147,-122.411287,0,Offer D,41.78,16,No,Yes,0,0,710.26,1875.86
9585-KKMFD,24,San Miguel,93451,35.886767,-120.608661,5,None,16.02,,,,0,0,656.82,1536.62
9586-JGQKH,61,Cathedral City,92234,33.829583,-116.474131,8,Offer B,49.26,18,Yes,Yes,32.24,0,3152.64,9915.15
9588-OZDMQ,38,Tollhouse,93667,36.993666,-119.348267,8,Offer E,15.5,12,No,Yes,0,0,31,120.75
9588-YRFHY,19,Santee,92071,32.847336,-116.997605,0,Offer B,6.26,,,,0,0,306.74,1329.34
9589-ABEPT,47,El Segundo,90245,33.917145,-118.401554,9,None,3.08,20,No,Yes,0,0,212.52,6673.07
9591-YVTEB,77,National City,91950,32.67102,-117.095235,0,Offer B,,30,No,Yes,0,0,0,2479.05
9592-ERDKV,43,Mc Farland,93250,35.666886,-119.186717,6,None,9.26,28,Yes,Yes,0,0,342.62,3254.42
9593-CVZKR,20,Los Angeles,90025,34.046174,-118.446333,2,Offer B,31.53,,,,0,0,1765.68,3151.53
9600-NAXZN,39,San Diego,92121,32.898613,-117.202937,0,None,49.64,27,Yes,Yes,0,0,2134.52,6662.52
9600-UDOPK,33,San Francisco,94117,37.770533,-122.445121,1,Offer C,10.5,22,Yes,Yes,0,0,315,3181.45
9601-BRXPO,48,San Diego,92122,32.85723,-117.209774,1,Offer C,8.91,10,Yes,Yes,0,0,222.75,2789.25
9602-WCXPI,24,Hemet,92544,33.644585,-116.871544,0,None,21.72,,,,0,0,1086,2075.05
9603-OAIHC,72,Palmdale,93551,34.613476,-118.256358,0,Offer E,2.97,5,No,Yes,0,0,2.97,73.02
9605-WGJVW,69,Stockton,95204,37.974498,-121.319568,0,None,22.34,12,No,Yes,0,0,22.34,92.54
9606-PBKBQ,69,Long Beach,90813,33.781086,-118.199049,1,None,5.99,23,Yes,Yes,49.57,0,191.68,2784.16
9609-BENEA,50,Chula Vista,91914,32.688506,-116.938632,6,Offer C,45.97,13,No,Yes,0,0,1608.95,4050.65
9610-WCESF,44,Sacramento,95828,38.486938,-121.395805,0,None,,17,No,Yes,34.45,0,0,3062.75
9611-CTWIH,56,Garden Grove,92841,33.786738,-117.982564,0,None,16.15,13,Yes,Yes,0,0,48.45,288.9
9614-RMGHA,29,San Diego,92117,32.825086,-117.199424,0,None,36.75,73,Yes,Yes,0,0,2388.75,8329.6
9617-INGJY,31,Manhattan Beach,90266,33.889632,-118.39737,0,None,36.12,14,No,Yes,0,0,36.12,106.72
9617-UDPEU,50,Loyalton,96118,39.637471,-120.226338,0,None,35.4,,,,0,0,778.8,1191.35
9618-LFJRU,31,Inglewood,90303,33.936291,-118.332639,0,None,3.05,,,,0,0,12.2,95.05
9619-GSATL,38,Dos Rios,95429,39.756049,-123.358701,0,None,1.6,19,No,No,0,130,68.8,2643.05
9620-ENEJV,52,Vina,96092,39.955164,-122.018567,0,Offer E,30.54,27,No,Yes,0,0,183.24,617.19
9620-QJREV,62,Weldon,93283,35.55647,-118.244914,0,Offer B,42.25,,,,0,0,1985.75,2998.8
9621-OUPYD,21,Lancaster,93536,34.741406,-118.38111,2,None,10.49,,,,0,0,262.25,770.15
9624-EGDEQ,49,Palo Alto,94304,37.386978,-122.177746,0,None,41.99,,,,0,0,1553.63,2366.93
9625-QNLUX,51,San Jose,95138,37.246064,-121.749494,2,None,21.86,29,Yes,Yes,0,0,1486.48,8560.88
9625-QSTYE,37,San Francisco,94131,37.746699,-122.442833,0,None,3.84,4,No,Yes,0,0,49.92,1002.22
9625-RZFUK,47,Alameda,94502,37.724817,-122.224363,0,None,3.65,,,,0,0,229.95,1505.8
9626-VFRGG,33,Susanville,96130,40.559177,-120.612113,0,None,18.72,10,No,Yes,0,0,767.52,4412.57
9626-WEQRM,53,Cedarville,96104,41.505916,-120.152505,0,None,,2,No,No,0,10,0,120.05
9629-NHXFW,58,Downey,90241,33.940884,-118.128628,6,None,48.79,,,,0,0,48.79,68.19
9631-RXVJM,33,San Francisco,94102,37.7795,-122.419233,0,Offer C,4.24,,,,0,0,148.4,826.3
9631-XEYKE,28,Rialto,92377,34.156758,-117.404686,0,None,29.74,59,No,Yes,0,0,89.22,226.47
9633-DENPU,53,Long Beach,90804,33.783047,-118.1486,8,None,3.2,18,No,Yes,0,0,150.4,2873.8
9633-XQABV,33,Los Banos,93635,36.995162,-120.955099,0,Offer E,25.4,10,No,Yes,0,0,76.2,305.9
9637-CDTKZ,64,Fallbrook,92028,33.362575,-117.299644,6,None,23.27,3,Yes,Yes,0,0,1675.44,9761.84
9637-EIHEQ,20,San Diego,92126,32.886925,-117.152162,0,None,22.82,27,No,Yes,0,0,22.82,73.62
9638-JIQYA,22,Ballico,95303,37.4695,-120.672724,0,None,,48,No,No,0,10,0,59.7
9639-BUJXT,50,Santee,92071,32.847336,-116.997605,0,None,35.35,,,,15.62,0,2227.05,3539.58
9640-ZSLDC,29,Lagunitas,94938,38.021772,-122.691744,3,None,31.99,59,Yes,Yes,0,0,1695.47,4992.47
9643-AVVWI,49,Los Angeles,90003,33.964131,-118.272783,2,None,19.18,22,No,Yes,0,0,57.54,298.84
9643-YBLUR,27,West Covina,91791,34.061634,-117.893169,4,Offer E,26.03,59,Yes,Yes,0,0,234.27,888.22
9644-KVCNC,49,Fountain Valley,92708,33.712036,-117.950113,0,Offer A,19.68,28,No,Yes,0,0,1298.88,7355.78
9644-UMGQA,48,Penn Valley,95946,39.203817,-121.19584,1,Offer E,34.7,51,No,Yes,0,0,208.2,503.85
9646-NMHXE,63,San Geronimo,94963,38.00474,-122.663717,7,None,6.54,,,,0,0,307.38,1280.48
9647-ERGBE,64,Turlock,95380,37.474396,-120.875917,1,None,39.74,22,Yes,Yes,0,0,1192.2,4238.35
9648-BCHKM,22,Palmdale,93550,34.536232,-118.082935,9,None,43.69,,,,0,0,786.42,1257.77
9650-VBUOG,44,Tranquillity,93668,36.635661,-120.288644,9,Offer C,33.1,,,,0,0,1257.8,2221.75
9651-GTSAQ,44,Corning,96021,39.913777,-122.289984,1,None,30.09,11,Yes,Yes,0,0,1594.77,7364.52
9658-WYUFB,57,Lathrop,95330,37.80821,-121.308401,0,Offer D,21.82,23,No,Yes,0,0,370.94,1988.44
9659-QEQSY,26,Los Angeles,90018,34.028735,-118.317236,0,None,33.73,30,Yes,Yes,0,0,1517.85,6643.35
9659-ZTWSM,71,Los Angeles,90013,34.044639,-118.240413,7,None,7.86,26,No,Yes,39.18,0,518.76,7531.53
9661-ACXBS,26,San Rafael,94901,37.972662,-122.491452,0,Offer B,33.46,52,Yes,Yes,40.15,0,1405.32,5765.92
9661-JALZV,23,Atascadero,93422,35.453912,-120.69461,0,Offer B,47.9,,,,0,0,2778.2,4297.2
9661-MHUMO,71,Mather,95655,38.549822,-121.266725,3,None,8.38,19,No,Yes,0,0,8.38,57.63
9667-EQRXU,74,Boron,93516,34.95703,-117.73045,0,None,,7,No,No,0,100,0,1272.95
9667-TKTVZ,38,Los Osos,93402,35.279984,-120.824288,0,None,25.81,7,No,Yes,0,0,51.62,168.67
9668-PUGNU,20,Escondido,92027,33.141265,-116.967221,9,None,32.18,,,,0,0,2284.78,4100.98
9670-BPNXF,48,Glennville,93226,35.735694,-118.738483,0,Offer B,8.4,8,No,Yes,0,0,378,3174.45
9674-EHPPG,63,Berkeley,94707,37.897753,-122.279391,6,Offer B,,26,No,No,0,80,0,1922.7
9675-ICXCT,23,El Cajon,92021,32.832706,-116.873258,8,Offer A,35.07,53,Yes,Yes,0,0,2525.04,8253.59
9677-AVKED,55,La Verne,91750,34.144703,-117.770299,0,None,14.54,18,Yes,Yes,0,0,770.62,5220.37
9680-NIAUV,42,West Hills,91307,34.199787,-118.68493,7,Offer A,18.66,3,Yes,Yes,0,0,1343.52,9472.82
9681-KYGYB,75,Kelseyville,95451,38.93496,-122.792243,5,Offer B,26,16,No,Yes,0,0,1274,5433.45
9681-OXGVC,54,Laytonville,95454,39.806141,-123.531098,0,None,28.2,29,Yes,Yes,0,0,141,655
9685-WKZGT,67,Carmichael,95608,38.626128,-121.328011,0,Offer D,16.32,11,No,Yes,39.29,0,228.48,1225.94
9688-YGXVR,35,Salida,95368,37.713152,-121.08739,0,Offer B,32.83,24,No,Yes,0,0,1444.52,5417.72
9689-PTNPG,42,San Diego,92126,32.886925,-117.152162,0,Offer E,39.03,30,No,No,0,10,78.06,232.61
9691-HKOVS,20,San Jose,95125,37.294926,-121.894763,8,Offer B,47.46,53,Yes,Yes,0,0,2610.3,7527.25
9692-TUSXH,23,Los Angeles,90041,34.137412,-118.207607,0,Offer D,35.7,26,Yes,Yes,0,0,642.6,2383.3
9693-XMUOB,65,Palo Alto,94304,37.386978,-122.177746,4,None,,23,Yes,Yes,0,0,0,2997.45
9695-IDRZR,26,Greenville,95947,40.160386,-120.835428,0,None,27.47,51,Yes,Yes,0,0,933.98,4880.88
9696-RMYBA,56,Los Angeles,90003,33.964131,-118.272783,0,None,12.35,13,No,Yes,0,0,61.75,460.3
9699-UBQFS,76,Los Angeles,90065,34.108833,-118.229715,4,None,3.66,22,No,Yes,0,0,157.38,4314.18
9700-ISPUP,59,Valley Center,92082,33.25283,-116.986079,1,Offer D,25.89,22,Yes,Yes,0,0,258.9,875.8
9700-ZCLOT,46,Claremont,91711,34.127621,-117.717863,0,Offer E,17.03,,,,0,0,34.06,66.76
9701-CDXHR,63,Fallbrook,92028,33.362575,-117.299644,1,Offer B,45.76,13,No,No,0,110,2333.76,6093.36
9702-AIUJO,22,Santa Paula,93060,34.402343,-119.094824,10,None,36.61,41,No,Yes,36.22,0,1830.5,4025.13
9705-IOVQQ,80,Huntington Park,90255,33.97803,-118.217141,10,None,4.51,22,Yes,Yes,21.17,0,275.11,6223.24
9705-ZJBCG,51,Frazier Park,93222,34.907911,-119.234281,5,Offer D,19.63,12,No,Yes,0,0,255.19,956.24
9708-HPXWZ,74,El Sobrante,94803,37.963995,-122.288296,0,None,,4,No,Yes,0,0,0,214.75
9708-KFDBY,29,Oceanside,92054,33.351059,-117.420557,0,Offer E,7.32,,,,0,0,7.32,27.87
9710-NJERN,30,Palm Desert,92260,33.694501,-116.412711,0,Offer C,1.57,,,,25.92,0,61.23,861.31
9710-ZUSHQ,77,Red Bluff,96080,40.186772,-122.388361,0,Offer C,41.85,2,No,Yes,0,0,1548.45,5605.2
9711-FJTBX,60,Pittsburg,94565,38.006047,-121.916834,4,None,11.48,10,No,Yes,0,0,642.88,5436.68
9714-EDSUC,25,Alviso,95002,37.449537,-121.994813,0,None,11.5,41,Yes,Yes,0,0,46,406.55
9715-SBVSU,20,Loma Linda,92354,34.049315,-117.255974,3,None,10.74,59,Yes,No,0,20,150.36,985.91
9715-WZCLW,28,Fontana,92335,34.087558,-117.464096,7,Offer A,39.09,69,Yes,Yes,0,0,2775.39,9685.69
9717-IOAAF,54,Rocklin,95677,38.7904,-121.236973,0,None,2.65,,,,0,0,71.55,860.1
9717-QEBGU,51,Leggett,95585,39.873371,-123.741474,0,Offer E,1.57,26,No,Yes,0,0,3.14,147.14
9720-JJJOR,20,San Ysidro,92173,32.555828,-117.040073,8,None,2.43,69,Yes,Yes,0,0,99.63,2610.93
9722-UJOJR,36,Blairsden Graeagle,96103,39.783747,-120.661032,1,None,11.24,16,No,Yes,0,0,325.96,2300.76
9725-SCPZG,47,South Lake Tahoe,96150,38.911577,-120.106169,0,Offer E,1.13,6,Yes,Yes,0,0,1.13,91.98
9728-FTTVZ,44,Williams,95987,39.117537,-122.284654,0,None,23.72,19,No,Yes,0,0,23.72,92.92
9730-DRTMJ,26,Coarsegold,93614,37.212191,-119.749323,10,None,15.41,46,No,Yes,0,0,493.12,2826.17
9732-EQMWY,20,Concord,94518,37.950248,-122.022455,1,None,12.39,46,Yes,No,0,10,607.11,5642.11
9732-KPKBW,49,Oroville,95966,39.473896,-121.415927,0,None,31.16,11,No,Yes,0,0,31.16,85.11
9732-OUYRN,54,Union City,94587,37.59485,-122.051521,3,Offer B,13.13,,,,0,0,643.37,1562.07
9734-UYXQI,27,Fallbrook,92028,33.362575,-117.299644,0,None,24.83,52,Yes,Yes,0,0,49.66,156.21
9734-YWGEX,27,South San Francisco,94080,37.654436,-122.426468,0,None,38.76,82,Yes,Yes,0,0,348.84,1272.34
9738-QLWTP,47,Santa Ysabel,92070,33.174725,-116.743329,0,None,35.13,29,No,Yes,0,0,1370.07,4589.82
9739-JLPQJ,58,Long Beach,90822,33.778436,-118.118648,9,None,33.37,16,Yes,Yes,47.55,0,2402.64,11025.19
9741-YLNTD,37,Greenfield,93927,36.248708,-121.386617,0,None,43.37,12,Yes,Yes,0,0,260.22,782.57
9742-XOKTS,60,Santa Clara,95050,37.351214,-121.952417,10,Offer A,18.29,11,No,Yes,33.76,0,1225.43,7230.22
9743-DQKQW,28,Escalon,95320,37.818543,-121.006907,0,Offer E,,69,No,Yes,0,0,0,79.8
9746-MDMBK,58,Manton,96059,40.426679,-121.850421,7,None,9.19,19,Yes,Yes,0,0,431.93,5749.73
9746-UGFAC,50,Carlotta,95528,40.497283,-123.93037,0,Offer D,10.25,,,,0,0,225.5,676.15
9746-YKGXB,48,Sacramento,95838,38.646096,-121.442433,9,None,,19,Yes,Yes,23.5,0,0,2252.6
9747-DDZOS,50,Eldridge,95431,38.348884,-122.51699,0,None,3.84,2,No,Yes,0,0,3.84,77.34
9750-BOOHV,60,Torrance,90501,33.833699,-118.314387,0,Offer C,,18,No,Yes,0,0,0,927.65
9752-ZNQUT,51,Visalia,93291,36.391777,-119.372842,0,Offer E,7.99,11,No,Yes,0,0,7.99,56.59
9753-OYLBX,54,San Diego,92122,32.85723,-117.209774,0,None,8.56,,,,0,0,8.56,29.06
9754-CLVZW,40,Marysville,95901,39.19514,-121.503883,4,Offer C,,23,No,No,0,30,0,1055.15
9755-JHNMN,37,Bakersfield,93304,35.339796,-119.023552,0,None,20.45,23,No,Yes,0,0,1002.05,4308.9
9758-MFWGD,75,Hawthorne,90250,33.914775,-118.348083,0,None,,19,No,Yes,0,0,0,1388.75
9761-XUJWD,22,Fresno,93650,36.841655,-119.797113,0,None,8.6,59,Yes,Yes,0,0,43,382.9
9762-YAQAA,54,Seal Beach,90740,33.75462,-118.071128,0,Offer C,36.93,12,No,Yes,0,0,1440.27,4654.02
9763-GRSKD,37,Los Angeles,90012,34.065875,-118.238728,1,Offer D,29.68,22,No,No,0,150,385.84,1123.29
9763-PDTKK,59,San Jose,95112,37.343827,-121.883119,0,Offer E,39.68,18,Yes,Yes,0,0,158.72,545.92
9764-REAFF,60,Stonyford,95979,39.288127,-122.415841,9,Offer B,26.99,,,,0,0,1592.41,2650.26
9766-HGEDE,33,Paradise,95969,39.69676,-121.644379,3,Offer D,1.64,,,,10.57,0,27.88,324.31
9767-FFLEM,63,Westmorland,92281,33.03679,-115.60503,0,None,35.04,2,No,Yes,20.19,0,1331.52,3936.58
9769-TSBZE,54,Tupman,93276,35.316263,-119.402559,0,None,16.75,57,No,No,0,90,1172.5,6154
9770-KXGQU,52,Moreno Valley,92555,33.907361,-117.109972,0,None,29.39,12,No,Yes,0,0,1557.67,6869.52
9770-LXDBK,42,Los Angeles,90006,34.048013,-118.293953,0,Offer E,14.79,,,,0,0,44.37,107.52
9773-PEQBZ,43,Lake Elsinore,92530,33.655421,-117.391751,0,None,15.6,22,No,Yes,0,0,156,953.25
9774-NRNAU,77,Cabazon,92230,33.929812,-116.76058,5,None,33.57,21,No,Yes,0,0,906.39,3215.94
9776-CLUJA,69,Sacramento,95829,38.486502,-121.334051,1,None,17.87,9,No,Yes,0,0,911.37,4718.72
9776-OJUZI,69,Lost Hills,93249,35.637715,-119.893068,0,None,32.41,21,No,Yes,0,0,2106.65,8329.95
9777-IQHWP,53,Greenfield,93927,36.248708,-121.386617,2,None,30.82,11,Yes,Yes,0,0,1972.48,7794.78
9777-WJJPR,46,Sacramento,95842,38.687367,-121.34848,9,None,29.77,12,No,Yes,0,0,922.87,3606.07
9778-OGKQZ,55,Fresno,93727,36.751489,-119.68072,8,None,5.32,5,Yes,No,0,10,383.04,7175.19
9779-DPNEJ,59,Nipton,92364,35.478736,-115.516984,5,Offer D,33.46,29,Yes,Yes,0,0,736.12,2526.77
9780-FKVVF,60,Firebaugh,93622,36.785618,-120.625382,0,Offer E,20.11,5,Yes,Yes,0,0,120.66,457.36
9782-LGXMC,35,Walnut Creek,94598,37.916648,-122.008483,6,None,35.29,28,No,Yes,0,0,1729.21,4753.36
9786-IJYDL,49,Redway,95560,40.142256,-123.852927,0,None,30.5,8,Yes,Yes,0,0,1067.5,4981.55
9786-YWNHU,62,Fontana,92336,34.136367,-117.460803,6,Offer B,1.18,27,No,No,0,90,74.34,4178.54
9787-XVQIU,38,Sugarloaf,92386,34.243088,-116.830015,0,Offer E,39.44,18,No,No,0,0,39.44,114.74
9788-HNGUT,45,Cabazon,92230,33.929812,-116.76058,9,Offer A,17.87,3,Yes,Yes,0,0,1286.64,9881.04
9788-YTFGE,47,Fortuna,95540,40.584991,-124.121504,0,None,13.86,,,,0,0,97.02,244.52
9793-WECQC,53,Foresthill,95631,39.031876,-120.811141,0,None,48.21,23,Yes,Yes,0,0,1108.83,3301.73
9795-NREXC,41,Stockton,95212,38.049457,-121.21653,5,Offer B,11.85,2,Yes,Yes,0,0,758.4,6242.8
9795-SHUHB,26,The Sea Ranch,95497,38.696659,-123.436861,9,None,24.27,59,No,Yes,0,0,1601.82,5412.62
9795-VOWON,23,Los Angeles,90016,34.028331,-118.354338,0,Offer E,,48,No,Yes,0,0,0,150.85
9796-BPKIW,67,Redwood City,94063,37.499411,-122.196318,0,None,42.53,6,No,Yes,0,0,340.24,902.94
9796-MVYXX,75,Weldon,93283,35.55647,-118.244914,0,Offer D,,24,No,Yes,0,0,0,692.35
9798-DRYDS,52,Huntington Beach,92648,33.679659,-118.016195,6,None,47.59,25,No,Yes,0,0,809.03,1879.73
9798-OPFEM,42,Adin,96006,41.171578,-120.913161,0,Offer B,32.78,,,,0,0,1507.88,2444.98
9799-CAYJJ,79,West Hills,91307,34.199787,-118.68493,1,Offer E,32.62,2,No,Yes,0,0,65.24,219.04
9800-ONTFE,59,Brooks,95606,38.809804,-122.241383,3,Offer D,4.67,58,No,Yes,0,0,102.74,1717.84
9800-OUIGR,61,Oakland,94607,37.80707,-122.297401,4,None,7.83,,,,0,0,516.78,1890.98
9801-GDWGV,52,Temecula,92592,33.507255,-117.029473,0,Offer C,34.74,28,Yes,Yes,0,0,1354.86,5349.31
9801-NOSHQ,50,Shingletown,96088,40.497441,-121.827524,0,Offer D,1.2,,,,0,0,27.6,493.05
9802-CAQUT,27,Coarsegold,93614,37.212191,-119.749323,9,None,33.39,52,Yes,No,0,120,2404.08,10411.33
9803-FTJCG,50,Playa Del Rey,90293,33.947305,-118.439841,1,Offer A,4.85,26,No,Yes,0,0,344.35,5093.05
9804-ICWBG,56,Pacific Palisades,90272,34.079449,-118.548306,0,None,45.5,12,No,Yes,0,0,45.5,115.4
9805-FILKB,44,Temecula,92592,33.507255,-117.029473,6,None,4.72,,,,0,0,217.12,1062.72
9809-IMGCQ,65,Canyon Dam,95923,40.171312,-121.120605,0,Offer D,40.18,8,Yes,No,0,100,883.96,3066.91
9812-GHVRI,50,Clements,95227,38.227285,-121.02789,0,Offer B,33.66,20,Yes,Yes,0,0,1346.4,4878.65
9814-AOUDH,29,Arbuckle,95912,38.982373,-122.047751,0,Offer B,24.17,,,,0,0,1281.01,2331.51
